,pet_original_glrlm_RunLengthNonUniformityNormalized,ct_original_glrlm_RunEntropy,pet_original_gldm_LargeDependenceEmphasis,ct_original_gldm_DependenceVariance,pet_original_firstorder_Minimum,pet_original_glcm_Imc1,ct_original_glcm_Imc2,pet_original_glcm_Idn,ct_original_firstorder_Entropy,ct_original_firstorder_10Percentile,ct_original_firstorder_Minimum,ct_original_firstorder_MeanAbsoluteDeviation,pet_original_gldm_SmallDependenceEmphasis,pet_original_glcm_Id,pet_original_firstorder_10Percentile,ct_original_firstorder_Uniformity,ct_original_glszm_GrayLevelNonUniformityNormalized,pet_original_glcm_Idmn,pet_original_glrlm_RunEntropy,ct_original_glszm_SmallAreaEmphasis,ct_original_glszm_GrayLevelVariance,pet_original_glcm_Correlation,pet_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_glcm_DifferenceVariance,ct_original_gldm_DependenceEntropy,ct_original_firstorder_Variance,pet_original_glcm_Contrast,pet_original_glcm_InverseVariance,pet_original_gldm_LowGrayLevelEmphasis,pet_original_ngtdm_Contrast,pet_original_glrlm_LongRunEmphasis,ct_original_glcm_Correlation,ct_original_gldm_LargeDependenceHighGrayLevelEmphasis,pet_original_glszm_SmallAreaEmphasis,pet_original_gldm_DependenceVariance,ct_original_glszm_SmallAreaLowGrayLevelEmphasis,ct_original_ngtdm_Strength,ct_original_glcm_MCC,ct_original_ngtdm_Complexity,ct_original_glcm_Id,ct_original_ngtdm_Busyness,ct_original_firstorder_InterquartileRange,ct_original_glszm_ZoneEntropy,ct_original_ngtdm_Coarseness,ct_original_glcm_Autocorrelation,pet_original_glszm_SizeZoneNonUniformityNormalized,pet_original_firstorder_Uniformity,pet_original_ngtdm_Complexity,pet_original_gldm_DependenceNonUniformityNormalized,ct_original_firstorder_Mean,pet_original_firstorder_90Percentile,ct_original_gldm_LargeDependenceLowGrayLevelEmphasis,ct_original_firstorder_Maximum,pet_original_glszm_LargeAreaEmphasis,ct_original_firstorder_Kurtosis,ct_original_glszm_SizeZoneNonUniformity,ct_original_glcm_Contrast,pet_original_gldm_GrayLevelNonUniformity,pet_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_ngtdm_Strength,ct_original_glszm_HighGrayLevelZoneEmphasis,ct_original_glrlm_RunLengthNonUniformity,ct_original_glrlm_ShortRunHighGrayLevelEmphasis,ct_original_glrlm_LongRunLowGrayLevelEmphasis,ct_original_gldm_LargeDependenceEmphasis,pet_original_firstorder_Maximum,ct_original_glcm_Imc1,pet_original_gldm_DependenceNonUniformity,pet_original_glszm_LargeAreaHighGrayLevelEmphasis,pet_original_ngtdm_Busyness,ct_original_glcm_ClusterProminence,ct_original_glrlm_LongRunHighGrayLevelEmphasis,pet_original_glcm_Imc2,pet_original_glrlm_ShortRunLowGrayLevelEmphasis,pet_original_glszm_LowGrayLevelZoneEmphasis,ct_original_firstorder_Energy,ct_original_gldm_SmallDependenceLowGrayLevelEmphasis,pet_original_glszm_GrayLevelNonUniformity,label
192,0.6558634966058723,0.43971023852570806,0.1582333006216169,0.5340164391266518,0.16216216216216217,0.8846964798534621,0.16107069669866164,0.53566909823147,0.07456034656324771,0.6262626262626263,0.651685393258427,0.043578822742289074,0.06626134470535466,0.40388598753893556,0.1509433962264151,0.9475447932047714,0.27517437999502575,0.7008157361402914,0.5323721320197712,0.7558817545324571,0.0754156834788739,0.4921912428890659,0.11066656962589384,0.041047917104770314,0.5796703562106016,0.010583965024514603,0.14794589398658492,0.6846883139736517,0.6619194796707557,0.20217665528472842,0.01836215993749167,0.3519504527184771,0.03334970320978606,0.41331780425528886,0.28942215691504736,0.3644289128300516,0.1468870366547034,0.2417244324424945,0.007708237300143392,0.9751187817274493,0.016547541024628052,0.0273972602739726,0.4127820443979641,0.02769704231406593,0.0022407229685025495,0.19158765032678932,0.36157793906811303,0.07912310016573981,0.11241957773394504,0.5011714454093814,0.2835164835164837,0.55618381693485,0.4330357142857143,0.0005314627470674763,0.16648491926568032,0.026788283835816815,0.008009562145596606,0.009688119917596522,0.04767429897478386,0.022278665248594086,0.09716899976538669,0.0143195950261663,0.03583527711890206,0.12369249563464742,0.512605025663025,0.37826086956521743,0.8786618838241639,0.01638970422899414,0.00023815493689525522,0.031765116912106275,0.00018589540620581358,0.0051326969010673535,0.44231934456414346,0.5673003657602472,0.22549437559301788,0.015762472999951992,0.0830573202759414,0.008747884486690102,2
194,0.3909362052838114,0.6182739679678675,0.3057146157487481,0.6857289405622808,0.13513513513513514,0.7866715793486802,0.5791359777050906,0.6353807784753465,0.4170873275684858,0.37373737373737376,0.06741573033707865,0.26650062944064773,0.014455806225676718,0.6510901598013386,0.18867924528301885,0.5975529528705443,0.2121786528773661,0.7370601938262151,0.5229559427039612,0.6248954783313595,0.12742103642656946,0.5828712408890866,0.007161134166587511,0.13699099587866712,0.7031505117257721,0.08618470827147644,0.04523125575341096,0.5718590170016097,0.7220194230590632,0.1391806687327264,0.040355119393695016,0.6520525140660292,0.33645524223926193,0.047396840243576856,0.2997420340131153,0.46991004420774135,0.028946982145908,0.5803113409063192,0.048602623921282215,0.8660423367231168,0.016250071645588463,0.1095890410958904,0.4995223564579537,0.008040204730204451,0.33532792825396956,0.16078369159990502,0.46793778236310385,0.012939921346987163,0.08484519111452227,0.4506499291715295,0.17582417582417584,0.05817610484938228,0.3080357142857143,0.0013007025045199863,0.011495365192410201,0.02487790141483309,0.0306792037094205,0.011312700052899876,0.06912453979454478,0.006989557368241719,0.15541776202994623,0.016988414463823397,0.266229942995441,0.010031886576398,0.48202031012082985,0.19565217391304351,0.7222065034898556,0.013931347991398307,0.0007153029330185134,0.05407085523233094,0.0022840927168097224,0.047404063298875615,0.5336541460125415,0.5742161208570506,0.37811075575634073,0.013612668865909075,0.07666727335437645,0.002855926994184122,0
195,0.15897712809366893,0.7611176124302497,0.5986955399648418,0.8078789917341925,0.08108108108108109,0.5212044167750873,0.5745629985183077,0.7893301959713859,0.4145742471327608,0.4040404040404041,0.033707865168539325,0.25892807816426155,0.0049927241746143955,0.7976094770527313,0.11320754716981132,0.6056545387192771,0.21371157319019368,0.8508840237965947,0.7431939586329106,0.6040125148902122,0.14931640463653334,0.7678480824896257,0.049572941818095385,0.15951545608005607,0.6389924250505494,0.0828680382948332,0.025452618516288446,0.3360043894737461,0.7893062471778508,0.06953252616774913,0.14055723926482366,0.6385485873123156,0.45455005959524136,0.19293682626239608,0.4281272425638941,0.4862456480574526,0.003408032533812994,0.5696021765667345,0.054002601085991676,0.8556204358972249,0.13444406921831942,0.0958904109589041,0.646919645250075,0.0009393022476664443,0.3324689116208953,0.06322047879207485,0.5513164950641727,0.0070077223682613885,0.043087524749817835,0.44830450509189795,0.17032967032967036,0.0795796851236462,0.3660714285714286,0.030086360204171148,0.014538710653958058,0.08074139364972098,0.035849254850733654,0.08575292067264179,0.18147547593520924,0.0017869885413714665,0.1512558405986501,0.07950225212505412,0.24121819976842998,0.02364454321589336,0.6468418497949897,0.19565217391304351,0.7460649499221879,0.07730037591853078,0.014501262011989794,0.17141840255163415,0.002650162010357459,0.10707218647507734,0.7270093998347534,0.3307396051332054,0.43466065571298074,0.09017981541006992,0.04558635500015731,0.01031306970122044,0
196,0.09974126627845298,0.7839113206220212,0.7187903854638492,0.7624122607063251,0.02702702702702703,0.5681283820120696,0.5772032624340726,0.8574250126730396,0.3772102023016219,0.393939393939394,0.033707865168539325,0.2582796121606541,0.002241373363761889,0.897332690502681,0.05660377358490566,0.6418185577482027,0.23663251008439434,0.849176513869927,0.728244040780264,0.638965296586797,0.16416132823866408,0.6795220590424556,0.03377371722672653,0.14046245216196468,0.6254729915508863,0.08876184269239122,0.012736562485196681,0.17140209735695938,0.920265028242675,0.03988126818043749,0.22359419803761388,0.6563212027160691,0.47065892094270134,0.09889246924087323,0.473501414449782,0.4508123116116863,0.002538409583043258,0.5707218350123926,0.04561448451891029,0.8908626752123342,0.15611986558877405,0.0684931506849315,0.6569123436639301,0.000781234164970384,0.33500071645653384,0.09849810621083545,0.7966296983913697,0.0009901921213578762,0.053183140580830734,0.4503657512188131,0.09890109890109891,0.08524484231287288,0.3794642857142857,0.24503909436373436,0.01650490262412361,0.1740093650873571,0.030094686597409638,0.17364868358008284,0.187425119830693,0.0004086141626847027,0.16055168209700155,0.09874880766542232,0.2221797749274371,0.027426861262047315,0.6768518933810034,0.0956521739130435,0.7077514072371496,0.1236988915898748,0.08582215157031689,0.28202247338757547,0.0025177658221769406,0.12139124709164913,0.5386763161823432,0.27853188844788435,0.5053480306587809,0.1370523539330139,0.04989056920792056,0.008924771856825383,0
206,0.06269896337331671,0.8081198796549831,0.8218834603235392,0.7789140718501463,0.02702702702702703,0.21400016559281276,0.7132415392935496,0.964944404910411,0.48732573029958803,0.4545454545454546,0.033707865168539325,0.24941377366770334,0.0016564010875144307,0.9662941859628045,0.03773584905660378,0.5458108663075112,0.11458096150215347,0.9744356900570699,0.7673105324817515,0.5268360193496217,0.21862879038720842,0.8693645503607742,0.04783992230679899,0.16838652815899688,0.7156156958153399,0.09409631337001541,0.004616961914151808,0.05389044028092119,0.9700270492647907,0.002342755559226926,0.3808929813209282,0.7159021032283277,0.44187346657708515,0.09686295554385865,0.578673182276217,0.29304070059149,0.0056909893255572466,0.6323578317315236,0.1272109164224328,0.8532914290438866,0.18069114891985177,0.0958904109589041,0.8156660425855295,0.00039820314406540226,0.36013936091227194,0.02544711100143282,0.9208943242410552,0.0009111432221925999,0.22342460656851482,0.46086738766801255,0.04945054945054946,0.07844213077020819,0.5625,0.08885379856322399,0.017209614791813353,0.13297774181725783,0.03784647793044435,0.2676589145476956,0.2852215876400946,0.007539981152021522,0.2661978644735478,0.17233608988754773,0.3218976529234559,0.02131606895850588,0.6169333316282839,0.1826086956521739,0.6509726073624237,0.3310294582804809,0.030503826049442323,0.03573111764084172,0.004753181230520037,0.09899053858170664,0.546786242906813,0.26715821383682975,0.8640535296073435,0.1936730685363154,0.0337303431968123,0.02756762862441618,0
209,0.40393889812851497,0.5973061188983768,0.303439852328942,0.28832949476334074,0.1891891891891892,0.7635303713225703,0.7158278249064789,0.7442168599520431,0.8627854092086604,0.20202020202020204,0.1348314606741573,0.5287928909056311,0.022445426972356897,0.6046807301865942,0.18867924528301885,0.07131932574220545,0.251472747891578,0.8778698099532773,0.5784281532832822,0.16667314219237228,0.09745807999728841,0.6340791762194499,0.009368447556266035,0.3185670417821241,0.847604926350247,0.18771109153464452,0.08308089730992695,0.5281322111159871,0.7797370954083076,0.0544211165952381,0.03897192145348401,0.6704588212666157,0.1210936486144892,0.22162406254222686,0.34212626842610444,0.28839808496653424,0.019433348860532145,0.5804136546719572,0.06020836024271801,0.5758444457037123,0.04268974875627728,0.547945205479452,0.4015903548458019,0.010797419119791027,0.26011807340928533,0.21323471087491092,0.529465704584271,0.0811027554639643,0.06671524014564945,0.32507080217918055,0.16483516483516486,0.047916124310101435,0.20535714285714288,0.00042453555051583954,0.0008955433285185456,0.0,0.11018517637401151,0.0051287744225422685,0.053884670101731834,0.18886444190357887,0.10921248142644872,0.01686297609543785,0.2942645723407587,0.007681957326125177,0.20211195504811355,0.43913043478260877,0.7895912482493705,0.004859374244814561,0.00017982538548737717,0.0053992263047918715,0.008051792944666998,0.013032712861597648,0.5942557813446898,0.49480189244427475,0.29074379463544175,0.003950471411479873,0.10100393637865357,0.0005949847904550254,0
211,0.22955596447805965,0.6400644218328158,0.49700199050991295,0.5923115519813974,0.05405405405405406,0.7703540103102074,0.7866703646523339,0.885151602920442,0.5972702619931174,0.6262626262626263,0.1348314606741573,0.24609559106172163,0.009037566217099127,0.8619777679897005,0.11320754716981132,0.4109011671753962,0.1546606936177608,0.9399416848751745,0.5391593791351343,0.509956888837847,0.45057316840074,0.5410171290746439,0.03716902595310601,0.356312179724962,0.8366621361748428,0.17364235201072803,0.01775637071860412,0.22721154793659107,0.933223782054901,0.00768603052854222,0.09263571354300486,0.7257494156946775,0.28199268223309254,0.11777494324860961,0.48303604204860023,0.08866003077989278,0.029823572899445695,0.8474191266289326,0.5001154310659964,0.7756792526619284,0.10559294548270153,0.0958904109589041,0.9005178866880079,0.000377283446143909,0.4404954271667679,0.0,0.8270757200609093,0.011291320520682055,0.03405811693326563,0.5384093567954393,0.09340659340659344,0.05502017642310604,0.9999999999999999,0.0025713839174469587,0.1032869619329419,0.20193124826238004,0.08250087413263126,0.18266406348245678,0.07236231991729059,0.006006181640325801,0.6504982557012726,0.25276549894210915,0.5992228027542741,0.00668513415065242,0.3751065439684248,0.23043478260869565,0.6540270327505266,0.1125044956797913,0.0009247458587586418,0.0933288015013333,0.07508266689298858,0.03881493463935734,0.3956622494798757,0.45261207562253847,0.658974240782683,0.18754573991333806,0.02102782872950739,0.06283039387205068,0
212,0.14117481886726652,0.8592376739039411,0.6479910791807997,0.8981205142798414,0.05405405405405406,0.6308970197812418,0.6154642369953681,0.7603034586556787,0.48135480639822076,0.42424242424242425,0.0,0.25572583839968677,0.004149937953661483,0.7700110294479121,0.09433962264150944,0.5633699833904118,0.2241330827759478,0.8293115311360086,0.7945453029893621,0.5302942245471659,0.25524208554085404,0.6879541462204248,0.0760205470185391,0.1838833236723214,0.571355877800588,0.11050730705585952,0.029212379032089668,0.38024284581760237,0.7443864361582154,0.08839336566536392,0.17489185490425269,0.6534930642483261,0.5200193752978656,0.5014291242694632,0.4668664945506564,0.4623515160559896,0.00566084733962735,0.5670430302871959,0.09197588349081981,0.846821461889519,0.12459185068450317,0.0273972602739726,0.663799829641522,0.0008022357929629721,0.358143995647122,0.3067027902058038,0.4979475983146255,0.009486972978132247,0.04665911251477586,0.4547364325282299,0.17032967032967036,0.09317253166542966,0.4330357142857143,0.08728393931127912,0.018301057719199938,0.07238174880637824,0.04152796535270145,0.08390790741860217,0.23634748499269478,0.0012110624884325433,0.20652577685897017,0.07906421305407406,0.316645068425897,0.039010535338414844,0.7344146434917909,0.2130434782608696,0.7321697018219372,0.08357787080555995,0.047029551883853736,0.25334627389144776,0.0040739689198160695,0.17632968242311806,0.649073199978766,0.31138172770421574,0.4028422976811118,0.09886824069414432,0.054742254423134594,0.00727981390674384,0
214,0.5227499638698485,0.7323415119409651,0.27031468330902436,0.813940806493971,0.08108108108108109,0.6489832638068971,0.6096170238754827,0.7561916597626199,0.4642849311940678,0.19191919191919193,0.02247191011235955,0.4156659644990579,0.033068021104794225,0.4229178263479221,0.16981132075471697,0.5268070079327796,0.32840662923233743,0.9161510833512247,0.7989340868085557,0.5966936680086499,0.08126609791825985,0.8471576849630429,0.01681499018746258,0.25207759597650164,0.6667180350654285,0.1653848305181412,0.18917375976412065,0.6360957027632977,0.5745606113890843,0.09469762155035898,0.036002023661807755,0.668520019793502,0.42403937048013435,0.246571238644719,0.44987685390062276,0.40753012216158774,0.0027780701135700315,0.5667830870278455,0.043530552106508955,0.8223691257567097,0.1381020384016146,0.1095890410958904,0.542033545401541,0.0013817846325149088,0.3059851140239042,0.06426140169146193,0.2511671424939043,0.3838970567940727,0.05567702689386736,0.4216076121089977,0.4560439560439561,0.09311317252741849,0.2857142857142857,0.0037583230725087118,0.00835530258011043,0.04572843764160918,0.0581394308882928,0.02680758756223925,0.14447042552576422,0.10275776840012452,0.1169592000990589,0.04536668130595218,0.18204472562977173,0.024442203838522875,0.6185228675785538,1.0,0.740391268520036,0.044773510430897535,0.0019080866406319002,0.017787696266881786,0.0052617187014940316,0.08528420996833057,0.8428306491223785,0.3542597991806608,0.06584454228669247,0.04719935465644519,0.055854729545735476,0.00736865778948147,0
217,0.5984779435930834,0.28903546262125707,0.13956852515530957,0.40918244366942425,0.1891891891891892,0.9000159547512483,0.06710073118254009,0.4312707634916979,0.07378577661069768,0.12121212121212122,0.12359550561797752,0.05300609769008891,0.025628571994148898,0.47153474382881777,0.18867924528301885,0.9390426305939377,0.5068843654839551,0.5263334440023852,0.40185604554390114,0.16477104095189196,0.019951861070525698,0.38072442365746373,0.003331293332929939,0.030607983785519634,0.4889218810082992,0.004445758579460099,0.08787096859707225,0.760289326982986,0.7441188508057871,0.26558625853473644,0.015400636897503171,0.26029063846436745,0.028387643076992826,0.019703113642069746,0.0672021677370907,0.07069372101973699,0.13154858510207998,0.07001774078383924,0.001011354047616,0.9664623021085751,0.0034294616727235487,0.0547945205479452,0.0,0.34759465645011806,0.002021408135485389,0.650326538166627,0.479059909514389,0.018529239502103303,0.3190842929884555,0.0,0.18681318681318684,0.49086043565427384,0.0,7.103686582817828e-05,0.012926297240836892,0.0,0.006105583764125544,0.0008237257504463822,0.026626937731019713,0.06584658486038916,0.03770430906389301,0.000984923586387855,0.027555790739735735,0.07858364890081998,0.4512648305678302,0.17826086956521742,0.954196403917929,0.0016822188347710727,3.288737777481395e-05,0.006741125657389695,2.9131455750451812e-05,0.002428024187361887,0.38545483878578646,0.6427569466188249,0.41709857498110503,0.0,0.05850304311747152,0.0,0
219,0.10355795010767355,0.8428305214204714,0.7352012714335645,0.7270157265940969,0.05405405405405406,0.6296597467285872,0.8572179948278762,0.8953886640668465,0.7896929852291629,0.29292929292929293,0.033707865168539325,0.4550109098583405,0.002837626230188117,0.8743335664180036,0.05660377358490566,0.18545013489879286,0.13637893715911814,0.9450978290730765,0.7841017605527678,0.6107016683661698,0.25661173155456085,0.6520009351093642,0.03210446809158485,0.21754054189267688,0.9180081493352295,0.17725438244431144,0.01628813865719011,0.20618684265146622,0.9074867396235207,0.010339028342074666,0.2694123354300017,0.7746331750201079,0.37683049732313145,0.2345029987000204,0.5135001245040314,0.37851477784932097,0.00417277049231903,0.7146709140782777,0.19470088082768988,0.752184116314489,0.23463203451970188,0.3013698630136986,0.7422608512769604,0.0003535548209899212,0.3630076701885077,0.08939202647559129,0.7683740262483725,0.010944588107181736,0.06515481532724099,0.4553126161954894,0.10989010989010992,0.0699099047832527,0.5357142857142857,0.20243168722803842,0.005145112448473026,0.19264335782335879,0.05663507053541423,0.20652600191512693,0.22244353497833605,0.004879532799911214,0.2925826272037267,0.22358086951551112,0.3547916473666163,0.014982785442563073,0.5075200896030193,0.23043478260869565,0.6300458642715381,0.16199144884133432,0.0710060360758812,0.10611824988623146,0.0076371913421246235,0.0667325823280425,0.5252394108175351,0.2845158386505748,0.4414659619965826,0.1790497067545693,0.049585519770241365,0.007238981617202809,0
223,0.07182076259006376,0.5782420113692823,0.7741205184428083,0.680327950346044,0.08108108108108109,1.0,0.4922600091476438,1.0,0.41093121845559144,0.9595959595959597,0.21348314606741572,0.06796451728951622,0.002676065875096092,1.0,0.07547169811320754,0.46690120420135844,0.41828639701432124,1.0,0.6039366545802953,0.7441320424756801,0.06708793273612657,0.1987244460663233,0.10926622524152552,0.13755798461003366,0.7211109015736303,0.01298097765116552,0.0,0.0,1.0,0.0,0.25769820051405096,0.5790159324956174,0.9424109532650491,0.3119785837260118,0.5651895396112325,0.07777728530426824,0.010938288719517677,0.9999999995874943,0.1199454432496458,0.8162125546303739,0.06342224763480424,0.0410958904109589,0.4787826441626664,0.0009501695939593836,1.0000000000000002,0.23589873154929608,0.9999999999999998,0.0,0.12380901910729616,0.8456087440282716,0.04395604395604396,0.017684283897655258,0.4375,0.08915215057854008,0.27651928575586127,0.08806459128229327,0.033637762199442915,0.08973319555790817,0.17943039290105817,0.1280233122343401,0.5082038431510816,0.0744017549970714,0.8011781846828586,0.0015545453589734279,0.4884484799807496,0.004347826086956524,0.8216555068784768,0.07333635069522067,0.030310476062506756,0.0005022490283126801,0.0020598577041879124,0.14668881140868756,0.0,0.2993457322887002,0.8491257609852493,0.15103332117750104,0.005389343606077922,0.005817629062226916,1
226,0.3780970939665967,0.760310665086781,0.3710165038658298,0.8980233479384311,0.1891891891891892,0.5236146832820435,0.7437624150538911,0.7299833641995925,0.6250837932017844,0.16161616161616163,0.0449438202247191,0.5216609400095588,0.013516582048460561,0.5698121304662607,0.20754716981132076,0.3591716319214429,0.19664573070294472,0.88583915501387,0.8116969230971298,0.5363491678905038,0.20528395721558548,0.8802933015018107,0.021953768255557952,0.30065817360288905,0.7147997422832146,0.22095945405068296,0.07570743604030042,0.6198847648068709,0.5621921338269068,0.1192794189032726,0.05657800990539015,0.7244986049281271,0.3906229646518194,0.12807329332059414,0.43528643406627215,0.3381006211778924,0.011999389713818606,0.7793439282170832,0.16026299628638546,0.773223848504858,0.08670118164197656,0.3698630136986301,0.5703158831248234,0.0014218040343911727,0.2935095920523795,0.08969305390485553,0.2533308775488462,0.06535456985373829,0.05135900816253233,0.3893971953200998,0.3571428571428572,0.103283020385349,0.4553571428571429,0.007399913750009909,0.0050778827214594344,0.029364080358491515,0.0734478635947682,0.0223555478694926,0.18302253176161581,0.022985818313489684,0.2089572141578085,0.05004045715758381,0.22581265220104285,0.02588462303086546,0.580021955003776,0.5173913043478261,0.6808463518069315,0.0361397658831109,0.006173093355372052,0.03246740088361832,0.010521763464351408,0.07503684256845776,0.8939378290783075,0.36187862361967976,0.32619564856012206,0.036651233388872086,0.06375067062692719,0.004651699270830199,0
